prob_threshold,dip_threshold,tp,sl,monitor_days,sharpe,total_return,max_dd,calmar,win_rate,annual_return,annual_vol,num_trades
0.6,0.05,0.08,0.03,10,0.41508198598860035,1.322542427169552,0.533527002163601,0.7779962106984781,0.09044513751063227,0.062056625648430064,0.1904110210366102,94
0.6,0.05,0.08,0.03,14,0.28727639078459277,0.6816259664890967,0.5516395375649294,0.5207683119536725,0.1071732350439467,0.03783449241960968,0.20491766487241644,106
0.6,0.05,0.08,0.05,7,0.3923880858186943,1.23773512704186,0.31997086603261554,1.2263244172320897,0.10745676212078253,0.05923767296952187,0.19901423191989082,81
0.6,0.05,0.08,0.05,10,0.3050198261435433,0.762188616281309,0.47522580532569547,0.641841883848244,0.1080238162744542,0.04131027521666475,0.20181691406153154,89
0.6,0.05,0.08,0.05,14,0.3736846043963975,1.214544769063091,0.5288562647387538,0.7065901064460142,0.1355259427275305,0.05844956485004116,0.21692114801207787,106
0.6,0.05,0.08,0.07,7,0.3422720355674512,1.0222653575153293,0.4302793403546739,0.7954647213257338,0.12106606180890275,0.05160290075979934,0.22352756136868387,80
0.6,0.05,0.08,0.07,10,0.10492058972526724,-0.04885737759937936,0.5714902948869813,0.1835912012224398,0.12390133257726113,-0.0035725645036166487,0.2300154101973523,89
0.6,0.05,0.08,0.07,14,0.4109501353915655,1.623150958173662,0.3860148534136524,1.0645966904055697,0.15282109441451658,0.07133287240540964,0.24183782925505673,103
0.7,0.03,0.04,0.03,7,0.19648733699243046,0.3151579778002309,0.3325661444192529,0.590821826844547,0.07229940459313865,0.019766715207036212,0.17351809206130486,116
0.7,0.03,0.04,0.03,10,0.2885447041518595,0.650635993695361,0.3136749775723469,0.9198843541331209,0.07513467536149702,0.036456143390555695,0.1759425849081148,114
0.7,0.03,0.04,0.03,14,0.16914428718779184,0.23000435523903695,0.42897070987245234,0.3943026488640314,0.07740289197618372,0.014901102525045173,0.178550961831036,123
0.7,0.03,0.04,0.05,7,0.2835763413490744,0.6625677708999314,0.32588735595534224,0.8701667498506266,0.0952650978168415,0.03698965838040125,0.18912585013917563,110
0.7,0.03,0.04,0.05,10,0.4079185588895861,1.3495944868138756,0.37954404266413017,1.0747594825261568,0.10377091012191664,0.06293573329514701,0.19477448210179565,112
0.7,0.03,0.04,0.05,14,0.37000320538975373,1.136368967263735,0.4549059159575651,0.8133620434698164,0.10830734335129005,0.05573514898895304,0.19804977858442246,120
0.7,0.03,0.04,0.07,7,0.21901983446570653,0.4085189744712301,0.3737838582955723,0.5859531641211617,0.10433796427558832,0.024775939168700356,0.2052314996513569,108
0.7,0.03,0.04,0.07,10,0.35886066814303724,1.1284277929641462,0.46620269534534514,0.7697524525833275,0.11397788488800681,0.05545427652043089,0.21067705068929457,110
0.7,0.03,0.04,0.07,14,0.3127831909614212,0.8645808996788611,0.5437979345662418,0.5751827491049804,0.11709668273320102,0.04552088021935674,0.2129643851628259,119
0.7,0.03,0.06,0.03,7,0.14006177078642373,0.10336677799711591,0.5153423163009421,0.2717839508926189,0.0907286645874681,0.007052905560369416,0.20833373941775693,109
0.7,0.03,0.06,0.03,10,0.13536156192520488,0.08880623152322054,0.49125133768813944,0.27554441390882545,0.09214629997164729,0.006097515958868094,0.20727029323384707,105
0.7,0.03,0.06,0.03,14,0.10115901443228756,-0.010930665142088514,0.5184118229294106,0.1951325374114044,0.09271335412531896,-0.0007849746028524285,0.20631033504212282,113
0.7,0.03,0.06,0.05,7,0.15935040198723366,0.15239751481642627,0.5353908247576725,0.29763379314421107,0.11567904734902183,0.010186156728776874,0.22428135431251953,104
0.7,0.03,0.06,0.05,10,0.25589033693655183,0.5619569359011929,0.5135101012505467,0.49831607267974726,0.12305075134675361,0.032374874125988606,0.22638432995494465,104
