date,value
2015-12-10,0.3717
2015-12-11,0.3459
2015-12-12,0.3439
2015-12-13,0.3562
2015-12-14,0.3863
2015-12-15,0.3721
2015-12-16,0.3752
2015-12-17,0.3845
2015-12-18,0.3824
2015-12-19,0.3556
2015-12-20,0.3491
2015-12-21,0.3455
2015-12-22,0.3566
2015-12-23,0.3753
2015-12-24,0.3752
2015-12-25,0.3193
2015-12-26,0.3267
2015-12-27,0.3241
2015-12-28,0.3402
2015-12-29,0.3322
2015-12-30,0.3379
2015-12-31,0.3455
2016-01-01,0.3452
2016-01-02,0.3388
2016-01-03,0.344
2016-01-04,0.343
2016-01-05,0.34
2016-01-06,0.38
2016-01-07,0.3735
2016-01-08,0.3676
2016-01-09,0.3657
2016-01-10,0.3668
2016-01-11,0.3567
2016-01-12,0.3432
2016-01-13,0.3394
2016-01-14,0.2286
2016-01-15,0.269
2016-01-16,0.2584
2016-01-17,0.263
2016-01-18,0.25
2016-01-19,0.3259
2016-01-20,0.3074
2016-01-21,0.2617
2016-01-22,0.273
2016-01-23,0.3039
2016-01-24,0.2838
2016-01-25,0.2829
2016-01-26,0.2896
2016-01-27,0.2608
2016-01-28,0.2612
2016-01-29,0.2578
2016-01-30,0.2357
2016-01-31,0.2472
2016-02-01,0.2511
2016-02-02,0.2415
2016-02-03,0.2839
2016-02-04,0.2743
2016-02-05,0.2557
2016-02-06,0.2568
2016-02-07,0.2483
2016-02-08,0.2544
2016-02-09,0.2655
2016-02-10,0.2627
2016-02-11,0.272
2016-02-12,0.2857
2016-02-13,0.315
2016-02-14,0.3038
2016-02-15,0.3173
2016-02-16,0.3309
2016-02-17,0.3405
2016-02-18,0.3379
2016-02-19,0.369
2016-02-20,0.3672
2016-02-21,0.3656
2016-02-22,0.3393
2016-02-23,0.3455
